id;partida_id;clube;cartao;atleta;posicao;minuto
8530;6692;Bahia;Amarelo;MoisÇs Roberto Barbosa;Zagueiro;41
8531;6693;Goias;Amarelo;Yago Rocha;Meio-campo;86
8532;6694;Fluminense;Amarelo;Muriel Becker;Goleiro;67
8533;6694;Fluminense;Amarelo;Nino;Zagueiro;48
8534;6695;Sao Paulo;Amarelo;Alexandre Pato;Atacante;59
8535;6695;CSA;Amarelo;Bruno Alves de Souza;Atacante;86
8536;6696;Botafogo-RJ;Amarelo;Luiz Fernando Moraes dos Santos;Meio-campo;73
8537;6696;Sao Paulo;Amarelo;Hernanes;Meio-campo;58
8538;6697;Cruzeiro;Amarelo;Luis Manuel Orejuela;Zagueiro;72
8539;6697;Flamengo;Amarelo;Bruno Henrique;Meio-campo;26
8540;6698;Corinthians;Amarelo;Clayson Henrique da Silva Vieira;Meio-campo;45+2
8541;6698;Bahia;Amarelo;Artur Victor Guimar∆es;Meio-campo;53
8542;6698;Bahia;Amarelo;Nino Para°ba;Zagueiro;41
8543;6699;Gremio;Amarelo;Everton Sousa Soares;Meio-campo;81
8544;6699;Gremio;Amarelo;Michel Ferreira dos Santos;Meio-campo;71
8545;6696;Botafogo-RJ;Amarelo;Fernando Peixoto Costanza;Zagueiro;77
8546;6696;Botafogo-RJ;Amarelo;C°cero Santos;Meio-campo;27
8547;6697;Cruzeiro;Amarelo;Fred;Atacante;86
8548;6697;Flamengo;Amarelo;Rafinha;Zagueiro;84
8549;6698;Corinthians;Amarelo;V†gner Love;Atacante;89
8550;6698;Bahia;Amarelo;Fl†vio Medeiros da Silva;Meio-campo;73
8551;6698;Bahia;Amarelo;Lucas Fonseca;Zagueiro;53
8552;6699;Santos;Amarelo;Yeferson Soteldo;Atacante;56
8553;6699;Gremio;Amarelo;Paulo Victor Mileo Vidotti;Goleiro;78
8554;6699;Gremio;Amarelo;Diego Tardelli;Atacante;20
8555;6704;Goias;Vermelho;Breno;Zagueiro;81
8556;6700;Chapecoense;Amarelo;Tiepo;Goleiro;67
8557;6700;Chapecoense;Amarelo;Gum;Zagueiro;45+1
8558;6701;Fortaleza;Amarelo;Carlos Emiliano Pereira;Zagueiro;88
8559;6701;Fortaleza;Amarelo;Felipe;Meio-campo;86
8560;6701;Palmeiras;Amarelo;Marcos Rocha;Zagueiro;78
8561;6702;Ceara;Amarelo;Thiago Galhardo;Meio-campo;90+6
8562;6703;Vasco;Amarelo;Oswaldo JosÇ Henr°quez Bocanegra;Zagueiro;90
8563;6703;Vasco;Amarelo;Yago Pikachu;Zagueiro;45+1
8564;6703;Athletico-PR;Amarelo;Wellington Aparecido Martins;Meio-campo;64
8565;6704;Goias;Amarelo;LÇo Sena;Meio-campo;74
8566;6704;Goias;Amarelo;Leandro Barcia Montero;Meio-campo;49
8567;6700;Chapecoense;Amarelo;Everaldo Stum;Atacante;52
8568;6700;Chapecoense;Amarelo;Camilo;Meio-campo;3
8569;6701;Fortaleza;Amarelo;AndrÇ Luis;Atacante;86
8570;6701;Fortaleza;Amarelo;Felipe Alves;Goleiro;82
8571;6702;CSA;Amarelo;Jonatan G¢mez;Meio-campo;89
8572;6702;Ceara;Amarelo;Lima;Meio-campo;90+6
8573;6703;Vasco;Amarelo;Richard Candido Coelho;Meio-campo;79
8574;6703;Athletico-PR;Amarelo;Rony;Meio-campo;67
8575;6703;Athletico-PR;Amarelo;LÇo Pereira;Zagueiro;26
8576;6704;Goias;Amarelo;Gilberto dos Santos Souza J£nior;Meio-campo;62
8577;6704;Goias;Amarelo;Daniel Guedes;Zagueiro;45+4
8578;6705;Avai;Amarelo;Ricardo Thalheimer;Zagueiro;90+5
8579;6705;Avai;Amarelo;Leonardo Moreira Morais;Zagueiro;35
8580;6705;Avai;Amarelo;Lourenáo;Meio-campo;68
8581;6705;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;33
8582;6708;Internacional;Vermelho;Paolo Guerrero;Atacante;44
8583;6706;Ceara;Amarelo;Samuel Xavier;Zagueiro;90
8584;6706;Cruzeiro;Amarelo;Fred;Atacante;83
8585;6706;Cruzeiro;Amarelo;Fabr°cio Bruno;Zagueiro;15
8586;6708;Flamengo;Amarelo;Willian Ar∆o;Meio-campo;29
8587;6709;Sao Paulo;Amarelo;HÇlio Junio Nunes de Castro;Atacante;90+4
8588;6709;Goias;Amarelo;Marcelo Hermes;Zagueiro;90
8589;6709;Goias;Amarelo;Yago;Zagueiro;69
8590;6707;Botafogo-RJ;Vermelho;Gilson Gomes do Nascimento;Zagueiro;33
8591;6708;Internacional;Vermelho;Bruno Vieira;Zagueiro;18
8592;6706;Ceara;Amarelo;Leandro Carvalho;Meio-campo;64
8593;6706;Cruzeiro;Amarelo;F†bio Deivson Lopes Maciel;Goleiro;79
8594;6707;Bahia;Amarelo;JosÇ êlber Pimentel da Silva;Meio-campo;45+4
8595;6708;Internacional;Amarelo;Eden°lson Andrade dos Santos;Meio-campo;69
8596;6709;Sao Paulo;Amarelo;Robert Arboleda;Zagueiro;49
8597;6709;Goias;Amarelo;Michael Richard Delgado de Oliveira;Meio-campo;73
8598;6709;Goias;Amarelo;Jefferson;Zagueiro;32
8599;6711;Fluminense;Vermelho;Frazan;Zagueiro;90+3
8600;6711;Santos;Vermelho;M†rio SÇrgio Santos Costa;Atacante;90+9
8601;6710;CSA;Amarelo;Jean ClÇber;Meio-campo;61
8602;6711;Fluminense;Amarelo;Yuri Oliveira Lima;Meio-campo;23
8603;6711;Santos;Amarelo;Diego Pituca;Meio-campo;74
8604;6712;Gremio;Amarelo;Michel Ferreira dos Santos;Meio-campo;85
8605;6713;Athletico-PR;Amarelo;Thonny Anderson;Meio-campo;86
8606;6713;Athletico-PR;Amarelo;Wellington Aparecido Martins;Meio-campo;8
8607;6711;Fluminense;Vermelho;Rodrigo Junior Paula Silva;Zagueiro;72
8608;6711;Fluminense;Amarelo;Allan Rodrigues de Souza;Meio-campo;38
8609;6711;Santos;Amarelo;M†rio SÇrgio Santos Costa;Atacante;90+6
8610;6711;Santos;Amarelo;Alison Lopes Ferreira;Meio-campo;51
8611;6712;Avai;Amarelo;Jonathan;Atacante;30
8612;6713;Athletico-PR;Amarelo;LÇo Pereira;Zagueiro;45+1
8613;6716;Sao Paulo;Amarelo;Reinaldo Manoel da Silva;Zagueiro;43
8614;6716;Flamengo;Amarelo;Gabriel Barbosa;Atacante;75
8615;6716;Sao Paulo;Amarelo;Liziero;Meio-campo;90+4
8616;6716;Sao Paulo;Amarelo;Hernanes;Meio-campo;32
8617;6716;Flamengo;Amarelo;Rafinha;Zagueiro;85
8618;6716;Flamengo;Amarelo;êverton Ribeiro;Meio-campo;35
8619;6716;Sao Paulo;Amarelo;Pablo Felipe Teixeira;Atacante;90+1
8620;6717;Corinthians;Amarelo;C†ssio Ramos;Goleiro;90+2
8621;6717;Corinthians;Amarelo;Mauro Boselli;Atacante;45+2
8622;6717;Vasco;Amarelo;Yago Pikachu;Zagueiro;69
8623;6717;Vasco;Amarelo;Bruno Gomes;Meio-campo;58
8624;6718;Santos;Amarelo;Lucas Ver°ssimo;Zagueiro;38
8625;6718;CSA;Amarelo;Marinaldo dos Santos Oliveira;Meio-campo;34
8626;6719;Internacional;Amarelo;Patrick;Atacante;82
8627;6719;Palmeiras;Amarelo;Miguel Borja;Atacante;87
8628;6720;Fluminense;Amarelo;Paulo Henrique Ganso;Meio-campo;52
8629;6720;Gremio;Amarelo;AndrÇ Felipe Ribeiro de Souza;Atacante;79
8630;6720;Gremio;Amarelo;Paulo Miranda;Zagueiro;5
8631;6722;Ceara;Amarelo;Wanderson Felipe Cardoso dos Santos;Atacante;60
8632;6718;Santos;Vermelho;Lucas Ver°ssimo;Zagueiro;77
8633;6717;Corinthians;Amarelo;Jadson;Meio-campo;73
8634;6717;Vasco;Amarelo;Danilo Barcelos;Zagueiro;90+5
8635;6717;Vasco;Amarelo;Leandro Cast†n;Zagueiro;67
8636;6717;Vasco;Amarelo;Raul;Meio-campo;27
8637;6718;CSA;Amarelo;Ronaldo Alves;Zagueiro;90+4
8638;6719;Internacional;Amarelo;V°ctor Cuesta;Zagueiro;90+3
8639;6719;Internacional;Amarelo;Rafael S¢bis;Atacante;75
8640;6719;Palmeiras;Amarelo;Lucas Rafael Ara£jo Lima;Meio-campo;76
8641;6720;Gremio;Amarelo;Gui Azevedo;Atacante;90+9
8642;6720;Gremio;Amarelo;Luciano da Rocha Neves;Meio-campo;55
8643;6721;Chapecoense;Amarelo;Elicarlos;Meio-campo;86
8644;6722;Ceara;Amarelo;Samuel Xavier;Zagueiro;53
8645;6723;Avai;Amarelo;Leonardo Moreira Morais;Zagueiro;76
8646;6723;Bahia;Amarelo;Alejandro Guerra;Meio-campo;30
8647;6724;Fortaleza;Amarelo;Jackson de Souza;Zagueiro;67
8648;6724;Botafogo-RJ;Amarelo;Fernando Peixoto Costanza;Zagueiro;77
8649;6725;Cruzeiro;Amarelo;Thiago Neves;Meio-campo;90+4
8650;6725;Cruzeiro;Amarelo;Henrique Pacheco Lima;Meio-campo;88
8651;6723;Bahia;Amarelo;Gregore;Meio-campo;77
8652;6724;Fortaleza;Amarelo;AndrÇ Luis;Atacante;78
8653;6724;Fortaleza;Amarelo;Felipe;Meio-campo;4
8654;6724;Botafogo-RJ;Amarelo;Lucas Barros;Zagueiro;45+4
8655;6725;Cruzeiro;Amarelo;David Corràa da Fonseca;Meio-campo;90+3
8656;6714;Atletico-MG;Amarelo;Nathan Allan de Souza;Meio-campo;53
8657;6714;Vasco;Amarelo;Raul;Meio-campo;76
8658;6715;Chapecoense;Amarelo;Carlos Eduardo Santos Oliveira;Zagueiro;83
8659;6715;Chapecoense;Amarelo;Willian JosÇ de Souza;Meio-campo;56
8660;6715;Corinthians;Amarelo;V†gner Love;Atacante;3
8661;6714;Atletico-MG;Amarelo;Patric Cabral Lalau;Zagueiro;66
8662;6714;Atletico-MG;Amarelo;Juan Cazares;Meio-campo;39
8663;6714;Vasco;Amarelo;Andrey;Meio-campo;5
8664;6715;Chapecoense;Amarelo;Bruno Pacheco;Meio-campo;77
8665;6715;Corinthians;Amarelo;Fagner;Zagueiro;43
8666;6726;Santos;Vermelho;Evandro Goebel;Meio-campo;79
8667;6726;Vasco;Amarelo;Leandro Cast†n;Zagueiro;90+4
8668;6726;Vasco;Amarelo;Andrey;Meio-campo;62
8669;6726;Santos;Amarelo;Luan Peres Petroni;Zagueiro;64
8670;6727;Sao Paulo;Amarelo;Robert Arboleda;Zagueiro;46
8671;6727;Fortaleza;Amarelo;Wellington Paulista;Atacante;83
8672;6728;Gremio;Amarelo;Everton Sousa Soares;Meio-campo;72
8673;6728;Gremio;Amarelo;Maicon;Meio-campo;25
8674;6728;Corinthians;Amarelo;C†ssio Ramos;Goleiro;87
8675;6729;Bahia;Amarelo;Alejandro Guerra;Meio-campo;52
8676;6729;Athletico-PR;Amarelo;Madson;Zagueiro;64
8677;6730;Cruzeiro;Amarelo;Luiz Ricardo Alves;Atacante;90
8678;6730;Cruzeiro;Amarelo;Carlos de Menezes J£nior;Zagueiro;68
8679;6730;Cruzeiro;Amarelo;Fabr°cio Bruno;Zagueiro;20
8680;6730;Internacional;Amarelo;Gustavo Nonato Santana;Meio-campo;53
8681;6726;Vasco;Amarelo;Ricardo Graáa;Zagueiro;90+5
8682;6726;Vasco;Amarelo;Marrony;Atacante;88
8683;6726;Santos;Amarelo;Yeferson Soteldo;Atacante;82
8684;6727;Sao Paulo;Amarelo;Daniel Alves;Meio-campo;66
8685;6727;Sao Paulo;Amarelo;Pablo Felipe Teixeira;Atacante;19
8686;6727;Fortaleza;Amarelo;Gabriel Dias de Oliveira;Zagueiro;82
8687;6728;Gremio;Amarelo;Matheus Henrique de Souza;Meio-campo;58
8688;6728;Corinthians;Amarelo;Junior Sornoza;Meio-campo;88
8689;6729;Bahia;Amarelo;JosÇ Fernando Viana de Santana;Atacante;84
8690;6729;Athletico-PR;Amarelo;Adriano Correia Claro;Zagueiro;90+4
8691;6729;Athletico-PR;Amarelo;Bruno Guimar∆es;Meio-campo;45+3
8692;6730;Cruzeiro;Amarelo;êderson;Meio-campo;81
8693;6730;Cruzeiro;Amarelo;Thiago Neves;Meio-campo;64
8694;6730;Internacional;Amarelo;Marcelo Lomba;Goleiro;61
8695;6730;Internacional;Amarelo;Uendel Pereira Gonáalves;Zagueiro;33
8696;6731;Chapecoense;Amarelo;Elicarlos;Meio-campo;57
8697;6733;Palmeiras;Amarelo;Deyverson;Atacante;90+7
8698;6733;Palmeiras;Amarelo;Gustavo G¢mez;Zagueiro;10
8699;6733;Atletico-MG;Amarelo;Franco Di Santo;Atacante;62
8700;6733;Atletico-MG;Amarelo;Luan Madson Gede∆o de Paiva;Meio-campo;43
8701;6734;Botafogo-RJ;Amarelo;Diego Souza;Meio-campo;87
8702;6734;Botafogo-RJ;Amarelo;Gilson Gomes do Nascimento;Zagueiro;40
8703;6735;CSA;Amarelo;Alisson Safira;Atacante;84
8704;6735;CSA;Amarelo;Jean ClÇber;Meio-campo;47
8705;6735;Avai;Amarelo;Jonny Mosquera;Meio-campo;32
8706;6732;Ceara;Amarelo;William;Meio-campo;49
8707;6733;Palmeiras;Amarelo;Eduardo Pereira Rodrigues;Meio-campo;55
8708;6733;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;90+5
8709;6733;Atletico-MG;Amarelo;Cleiton Schwengber;Goleiro;58
8710;6734;Botafogo-RJ;Amarelo;Joel Carli;Zagueiro;90+5
8711;6734;Botafogo-RJ;Amarelo;Victor Rangel;Atacante;72
8712;6734;Fluminense;Amarelo;Allan Rodrigues de Souza;Meio-campo;87
8713;6735;CSA;Amarelo;Alan Henrique Costa;Zagueiro;56
8714;6735;Avai;Amarelo;Jo∆o Paulo;Meio-campo;90+5
8715;6735;Avai;Amarelo;Ebert Willian AmÉncio;Zagueiro;29
8716;6736;CSA;Amarelo;Ricardo Bueno;Atacante;90+5
8717;6736;Internacional;Amarelo;Nicol†s Federico L¢pez;Atacante;89
8718;6737;Botafogo-RJ;Amarelo;Diego Souza;Meio-campo;90
8719;6737;Botafogo-RJ;Amarelo;Rodrigo Pimp∆o;Atacante;83
8720;6737;Goias;Amarelo;Rafael Moura;Atacante;85
8721;6738;Fortaleza;Amarelo;Paulo Roberto Valoura Junior;Meio-campo;59
8722;6738;Fortaleza;Amarelo;Felipe;Meio-campo;45+3
8723;6738;Chapecoense;Amarelo;Everaldo Stum;Meio-campo;57
8724;6739;Bahia;Amarelo;Artur Victor Guimar∆es;Meio-campo;90
8725;6739;Sao Paulo;Amarelo;Danilo Neves;Meio-campo;78
8726;6740;Ceara;Amarelo;Andrevaldo Santos;Zagueiro;41
8727;6741;Cruzeiro;Amarelo;Ed°lson Mendes Guimar∆es;Zagueiro;90+5
8728;6741;Cruzeiro;Amarelo;R¢bson Michael Signorini;Meio-campo;55
8729;6741;Fluminense;Amarelo;Douglas Moreira;Meio-campo;90+6
8730;6741;Fluminense;Amarelo;Yuri Oliveira Lima;Meio-campo;45+2
8731;6742;Palmeiras;Amarelo;Carlos Eduardo Ferreira de Souza;Atacante;70
8732;6742;Palmeiras;Vermelho;Willian Gomes de Siqueira;Meio-campo;73
8733;6736;CSA;Amarelo;Dawhan;Zagueiro;90
8734;6736;Internacional;Amarelo;AndrÇs D'Alessandro;Meio-campo;57
8735;6737;Botafogo-RJ;Amarelo;Marcelo da Conceiá∆o Benevenuto Malaquias;Zagueiro;85
8736;6737;Botafogo-RJ;Amarelo;C°cero Santos;Meio-campo;11
8737;6737;Goias;Amarelo;LÇo Sena;Meio-campo;41
8738;6738;Fortaleza;Amarelo;Wellington Paulista;Atacante;57
8739;6738;Fortaleza;Amarelo;Juan Quintero Fletcher;Zagueiro;6
8740;6738;Chapecoense;Amarelo;M†rcio Rodrigues Ara£jo;Zagueiro;27
8741;6739;Bahia;Amarelo;Lucas Fonseca;Zagueiro;81
8742;6740;Ceara;Amarelo;Pedro Ken;Meio-campo;52
8743;6740;Ceara;Amarelo;William;Meio-campo;24
8744;6741;Cruzeiro;Amarelo;Eg°dio de Ara£jo Pereira J£nior;Zagueiro;80
8745;6741;Cruzeiro;Amarelo;Fred;Atacante;45+8
8746;6741;Fluminense;Amarelo;Paulo Henrique Ganso;Meio-campo;79
8747;6742;Santos;Amarelo;Carlos AndrÇs S†nchez;Meio-campo;76
8748;6742;Palmeiras;Amarelo;Felipe Melo;Meio-campo;64
8749;6743;Corinthians;Amarelo;Fagner;Zagueiro;28
8750;6743;Athletico-PR;Amarelo;Rony;Atacante;45+3
8751;6744;Avai;Amarelo;Jonny Mosquera;Meio-campo;67
8752;6745;Atletico-MG;Amarelo;F†bio Santos;Zagueiro;90+3
8753;6745;Atletico-MG;Amarelo;Iago Maidana;Zagueiro;22
8754;6743;Corinthians;Amarelo;Danilo Avelar;Zagueiro;17
8755;6743;Athletico-PR;Amarelo;Thonny Anderson;Atacante;34
8756;6744;Vasco;Amarelo;Talles Magno;Meio-campo;42
8757;6745;Atletico-MG;Amarelo;Leonardo Silva;Zagueiro;82
8758;6746;Goias;Amarelo;Thalles;Meio-campo;29
8759;6746;CSA;Amarelo;Jarro Pedroso;Atacante;80
8760;6747;Bahia;Amarelo;Jo∆o Pedro Maturano dos Santos;Zagueiro;19
8761;6748;Palmeiras;Amarelo;Luan Garcia Teixeira;Zagueiro;37
8762;6748;Botafogo-RJ;Amarelo;Fernando Peixoto Costanza;Zagueiro;10
8763;6746;Goias;Amarelo;F†bio Sanches;Zagueiro;83
8764;6746;CSA;Amarelo;Carlos Andrade Souza;Zagueiro;90
8765;6746;CSA;Amarelo;Bruno Alves de Souza;Meio-campo;19
8766;6748;Palmeiras;Amarelo;Thiago dos Santos;Meio-campo;73
8767;6748;Botafogo-RJ;Amarelo;Joel Carli;Zagueiro;41
8768;6752;Fortaleza;Vermelho;Gabriel Dias de Oliveira;Zagueiro;78
8769;6749;Internacional;Amarelo;V°ctor Cuesta;Zagueiro;48
8770;6749;Santos;Amarelo;Jean Mota Oliveira de Souza;Meio-campo;81
8771;6750;Athletico-PR;Amarelo;Thiago Heleno;Zagueiro;76
8772;6750;Flamengo;Amarelo;Victor Vin°cius Coelho Santos;Meio-campo;90
8773;6750;Flamengo;Amarelo;Thuler;Zagueiro;55
8774;6751;Ceara;Amarelo;Fabinho;Meio-campo;29
8775;6751;Avai;Amarelo;Wesley Soares Xavier;Meio-campo;90+3
8776;6752;Vasco;Amarelo;Fellipe Bastos;Meio-campo;90+5
8777;6752;Fortaleza;Amarelo;Gabriel Dias de Oliveira;Zagueiro;75
8778;6752;Fortaleza;Amarelo;Adalberto dos Santos Rodrigues;Zagueiro;66
8779;6753;Corinthians;Amarelo;Gustavo;Atacante;82
8780;6754;Atletico-MG;Amarelo;Luan Madson Gede∆o de Paiva;Meio-campo;65
8781;6754;Atletico-MG;Amarelo;Juan Cazares;Meio-campo;45+5
8782;6755;Chapecoense;Amarelo;Rafael Pereira dos Santos;Zagueiro;42
8783;6754;Atletico-MG;Vermelho;Juan Cazares;Meio-campo;68
8784;6749;Internacional;Amarelo;AndrÇs D'Alessandro;Atacante;72
8785;6749;Santos;Amarelo;Fernando Uribe;Atacante;86
8786;6749;Santos;Amarelo;M†rio SÇrgio Santos Costa;Atacante;45+1
8787;6750;Athletico-PR;Amarelo;LÇo Cittadini;Meio-campo;66
8788;6750;Flamengo;Amarelo;Bruno Henrique;Atacante;59
8789;6750;Flamengo;Amarelo;êverton Ribeiro;Meio-campo;32
8790;6751;Avai;Amarelo;Jo∆o Paulo;Meio-campo;90+5
8791;6751;Avai;Amarelo;Matheus Barbosa Teixeira;Meio-campo;34
8792;6752;Vasco;Amarelo;Oswaldo JosÇ Henr°quez Bocanegra;Zagueiro;73
8793;6752;Fortaleza;Amarelo;Wellington Paulista;Atacante;73
8794;6752;Fortaleza;Amarelo;Osvaldo Filho;Meio-campo;58
8795;6754;Atletico-MG;Amarelo;Nathan Allan de Souza;Meio-campo;89
8796;6754;Atletico-MG;Amarelo;GeuvÉnio;Atacante;62
8797;6754;Gremio;Amarelo;AndrÇ Felipe Ribeiro de Souza;Atacante;63
8798;6755;Cruzeiro;Amarelo;Pedro Rocha Neves;Atacante;71
8799;6756;Atletico-MG;Vermelho;Vin°cius;Meio-campo;80
8800;6761;Goias;Vermelho;Rafael Moura;Atacante;90+5
8801;6756;CSA;Amarelo;Luciano Cast†n;Zagueiro;11
8802;6756;Atletico-MG;Amarelo;Igor Rabello;Zagueiro;57
8803;6757;Gremio;Amarelo;LÇo Moura;Zagueiro;89
8804;6757;Gremio;Amarelo;Matheus Henrique de Souza;Meio-campo;15
8805;6757;Bahia;Amarelo;Alejandro Guerra;Meio-campo;25
8806;6758;Flamengo;Amarelo;Reinier;Atacante;90
8807;6758;Flamengo;Amarelo;Jo∆o Lucas de Almeida Carvalho;Zagueiro;29
8808;6759;Cruzeiro;Amarelo;Fred;Atacante;53
8809;6759;Sao Paulo;Amarelo;Reinaldo Manoel da Silva;Zagueiro;53
8810;6760;Chapecoense;Amarelo;Tiepo;Goleiro;90+7
8811;6760;Chapecoense;Amarelo;Bruno Pacheco;Zagueiro;55
8812;6761;Goias;Amarelo;Leandro Barcia Montero;Meio-campo;59
8813;6761;Corinthians;Amarelo;Carlos Gilberto do Nascimento Silva;Zagueiro;76
8814;6761;Corinthians;Amarelo;Bruno MÇndez;Zagueiro;36
8815;6762;Vasco;Amarelo;Leandro Cast†n;Zagueiro;79
8816;6756;CSA;Amarelo;Dawhan;Zagueiro;80
8817;6760;Chapecoense;Vermelho;Gum;Zagueiro;68
8818;6761;Goias;Vermelho;Michael Richard Delgado de Oliveira;Meio-campo;84
8819;6756;Atletico-MG;Amarelo;Vin°cius;Meio-campo;78
8820;6756;Atletico-MG;Amarelo;F†bio Santos;Zagueiro;32
8821;6757;Gremio;Amarelo;Walter Kannemann;Zagueiro;20
8822;6757;Bahia;Amarelo;Gregore;Meio-campo;65
8823;6758;Fortaleza;Amarelo;Nenà Bonilha;Meio-campo;67
8824;6758;Flamengo;Amarelo;Gabriel Barbosa;Atacante;64
8825;6759;Cruzeiro;Amarelo;David Corràa da Fonseca;Meio-campo;67
8826;6759;Sao Paulo;Amarelo;Daniel Alves;Meio-campo;90+4
8827;6760;Palmeiras;Amarelo;Gustavo G¢mez;Zagueiro;45+3
8828;6760;Chapecoense;Amarelo;Elicarlos;Meio-campo;70
8829;6761;Goias;Amarelo;Rafael Moura;Atacante;82
8830;6761;Goias;Amarelo;F†bio Sanches;Zagueiro;14
8831;6761;Corinthians;Amarelo;C†ssio Ramos;Goleiro;58
8832;6761;Corinthians;Amarelo;Junior Sornoza;Meio-campo;20
8833;6756;CSA;Amarelo;Marinaldo dos Santos Oliveira;Meio-campo;39
8834;6763;Avai;Vermelho;Wesley Soares Xavier;Meio-campo;4
8835;6763;Internacional;Amarelo;Roberto;Zagueiro;45+3
8836;6763;Internacional;Amarelo;Bruno Fuchs;Zagueiro;27
8837;6764;Santos;Amarelo;Carlos AndrÇs S†nchez;Meio-campo;45+3
8838;6764;Ceara;Amarelo;Samuel Xavier;Zagueiro;90+4
8839;6764;Ceara;Amarelo;Thiago Galhardo;Atacante;59
8840;6765;Athletico-PR;Amarelo;M†rcio Azevedo;Zagueiro;78
8841;6763;Avai;Amarelo;Richard Franco;Meio-campo;42
8842;6763;Internacional;Amarelo;JosÇ Carlos Cracco Neto;Zagueiro;40
8843;6764;Santos;Amarelo;Gustavo Henrique Vernes;Zagueiro;82
8844;6764;Santos;Amarelo;Jobson Souza Santos;Meio-campo;20
8845;6764;Ceara;Amarelo;Fabinho;Meio-campo;59
8846;6764;Ceara;Amarelo;William;Meio-campo;51
8847;6766;Fortaleza;Amarelo;Gabriel Dias de Oliveira;Zagueiro;84
8848;6766;Fortaleza;Amarelo;Carlos Emiliano Pereira;Zagueiro;32
8849;6766;Gremio;Amarelo;AndrÇ Felipe Ribeiro de Souza;Atacante;29
8850;6767;Corinthians;Amarelo;Fagner;Zagueiro;76
8851;6767;Cruzeiro;Amarelo;êderson;Meio-campo;21
8852;6766;Gremio;Vermelho;Rafael Galhardo;Zagueiro;90+4
8853;6766;Fortaleza;Amarelo;Kieza;Atacante;90+3
8854;6766;Fortaleza;Amarelo;Marlon;Meio-campo;82
8855;6766;Gremio;Amarelo;Rafael Galhardo;Zagueiro;90+4
8856;6767;Corinthians;Amarelo;V†gner Love;Atacante;90+2
8857;6767;Corinthians;Amarelo;Bruno MÇndez;Zagueiro;37
8858;6769;Avai;Vermelho;Brenner Marlos Varanda de Oliveira;Atacante;23
8859;6768;Internacional;Amarelo;Bruno CÇsar Pereira da Silva;Meio-campo;50
8860;6768;Vasco;Amarelo;Fredy Guar°n;Meio-campo;78
8861;6769;Sao Paulo;Amarelo;Luan Vin°cius da Silva Santos;Meio-campo;70
8862;6769;Sao Paulo;Amarelo;Bruno Alves;Zagueiro;45+1
8863;6770;Atletico-MG;Amarelo;R¢mulo Otero;Meio-campo;72
8864;6770;Atletico-MG;Amarelo;Elias Mendes Trindade;Meio-campo;32
8865;6770;Santos;Amarelo;Derlis Gonz†lez;Atacante;37
8866;6770;Santos;Amarelo;Yeferson Soteldo;Atacante;27
8867;6771;Flamengo;Amarelo;Pablo Mar° Villar;Zagueiro;45+1
8868;6771;Fluminense;Amarelo;Lucas Vinicius Gonáalves Silva;Atacante;80
8869;6771;Fluminense;Amarelo;Frazan;Zagueiro;53
8870;6771;Fluminense;Amarelo;Paulo Henrique Ganso;Meio-campo;36
8871;6772;Chapecoense;Amarelo;Rafael Pereira dos Santos;Zagueiro;33
8872;6772;Goias;Amarelo;Rafael Diniz Alves e Silva;Meio-campo;67
8873;6772;Goias;Amarelo;Geovane;Meio-campo;50
8874;6773;Athletico-PR;Amarelo;Thiago Heleno;Zagueiro;69
8875;6773;Palmeiras;Amarelo;Gustavo G¢mez;Zagueiro;30
8876;6768;Internacional;Amarelo;Patrick;Meio-campo;90+1
8877;6768;Internacional;Amarelo;AndrÇs D'Alessandro;Atacante;45+4
8878;6769;Sao Paulo;Amarelo;Antony Matheus dos Santos;Meio-campo;75
8879;6769;Sao Paulo;Amarelo;Daniel Alves;Zagueiro;49
8880;6769;Avai;Amarelo;Richard Franco;Meio-campo;90+4
8881;6770;Atletico-MG;Amarelo;Luan Madson Gede∆o de Paiva;Meio-campo;39
8882;6770;Santos;Amarelo;Luan Peres Petroni;Zagueiro;90+1
8883;6770;Santos;Amarelo;Lucas Ver°ssimo;Zagueiro;32
8884;6771;Flamengo;Amarelo;Gabriel Barbosa;Atacante;90+5
8885;6771;Flamengo;Amarelo;Robert Piris da Motta;Meio-campo;23
8886;6771;Fluminense;Amarelo;Yuri Oliveira Lima;Meio-campo;77
8887;6771;Fluminense;Amarelo;Caio Henrique;Zagueiro;43
8888;6772;Chapecoense;Amarelo;Douglas Silva Bacelar;Zagueiro;66
8889;6772;Goias;Amarelo;Vin°cius Lopes;Atacante;67
8890;6772;Goias;Amarelo;Kevin Peterson dos Santos Silva;Zagueiro;54
8891;6772;Goias;Amarelo;Jefferson;Zagueiro;11
8892;6773;Palmeiras;Amarelo;Bruno Henrique Corsini;Meio-campo;71
8893;6774;Bahia;Amarelo;Alejandro Guerra;Meio-campo;32
8894;6774;Ceara;Amarelo;Cristovam;Zagueiro;34
8895;6775;Botafogo-RJ;Amarelo;Rickson;Meio-campo;90
8896;6775;CSA;Amarelo;Carlos Andrade Souza;Zagueiro;90+3
8897;6775;CSA;Vermelho;Jo∆o Vitor Lima Gomes;Meio-campo;79
8898;6774;Bahia;Amarelo;JosÇ êlber Pimentel da Silva;Meio-campo;40
8899;6774;Ceara;Amarelo;Felipe de Oliveira Silva;Meio-campo;54
